relative_time,AccX,AccY,AccZ
5096,0.40941673517227173,-10.168378829956055,-0.32082948088645935
5136,0.40702247619628906,-10.168378829956055,-0.32082948088645935
5176,0.4046282470226288,-10.17077350616455,-0.3184352219104767
5217,0.4046282470226288,-10.173168182373047,
5218,,,-0.3184352219104767
5260,0.4046282470226288,-10.175561904907227,-0.32082948088645935
5297,0.4046282470226288,-10.177956581115723,-0.32082948088645935
5342,0.40702247619628906,-10.180350303649902,-0.323223739862442
5377,,-10.182744979858398,
5378,0.40941673517227173,,-0.323223739862442
5417,0.40941673517227173,-10.182744979858398,-0.323223739862442
5458,0.40941673517227173,-10.182744979858398,-0.32082948088645935
5497,0.40702247619628906,-10.185138702392578,
5498,,,-0.3184352219104767
5542,0.40702247619628906,-10.185138702392578,
5543,,,-0.3160409927368164
5579,0.40702247619628906,-10.185138702392578,-0.31364673376083374
5618,,-10.185138702392578,
5619,0.40702247619628906,,-0.3112524747848511
5658,0.4046282470226288,-10.187533378601074,-0.3112524747848511
5698,0.4046282470226288,-10.189927101135254,-0.3112524747848511
5738,0.4022339880466461,-10.189927101135254,
5739,,,-0.3088582456111908
5778,0.4022339880466461,-10.19232177734375,
5779,,,-0.30646398663520813
5818,,-10.19232177734375,
5819,0.4022339880466461,,
5820,,,-0.30406972765922546
5858,,-10.19232177734375,
5859,0.4046282470226288,,-0.2992812395095825
5899,0.4046282470226288,-10.194716453552246,-0.29688698053359985
5942,0.4046282470226288,-10.197110176086426,-0.2944927513599396
5979,0.40702247619628906,-10.197110176086426,-0.2944927513599396
6019,0.40702247619628906,-10.199504852294922,-0.29688698053359985
6059,0.40702247619628906,-10.204293251037598,
6060,,,-0.2944927513599396
6099,0.40702247619628906,-10.204293251037598,
6100,,,-0.29688698053359985
6142,,-10.206686973571777,
6143,0.40941673517227173,,-0.2992812395095825
6180,0.40941673517227173,-10.206686973571777,-0.3016754984855652
6220,0.40941673517227173,-10.204293251037598,-0.2992812395095825
6260,0.40941673517227173,-10.204293251037598,-0.29688698053359985
6300,0.40702247619628906,-10.204293251037598,-0.2944927513599396
6341,,-10.201898574829102,
6342,0.4046282470226288,,-0.2944927513599396
6380,0.4022339880466461,-10.199504852294922,
6382,,,-0.29688698053359985
6425,0.39983972907066345,-10.199504852294922,-0.29688698053359985
6460,0.3974454700946808,-10.197110176086426,-0.29688698053359985
6501,0.3950512409210205,-10.197110176086426,-0.2944927513599396
6540,,-10.197110176086426,
6541,0.39265698194503784,,-0.2944927513599396
6581,0.3878684937953949,-10.197110176086426,-0.2920984923839569
6623,,-10.194716453552246,
6624,0.38547423481941223,,-0.28970423340797424
6661,0.38307997584342957,-10.194716453552246,
6663,,,-0.28970423340797424
6701,0.3806857466697693,-10.194716453552246,
6702,,,-0.2873099744319916
6741,0.3782914876937866,-10.194716453552246,-0.2849157452583313
6781,0.37589722871780396,-10.194716453552246,-0.28252148628234863
6822,0.3735029697418213,-10.197110176086426,-0.2777329981327057
6862,0.3735029697418213,-10.197110176086426,-0.275338739156723
6901,,-10.199504852294922,
6902,0.37589722871780396,,-0.27294448018074036
6942,0.3806857466697693,-10.199504852294922,-0.2681559920310974
6982,0.3806857466697693,-10.199504852294922,-0.26576173305511475
7025,0.38307997584342957,-10.199504852294922,-0.26576173305511475
7062,0.38307997584342957,-10.199504852294922,-0.26576173305511475
7102,0.38307997584342957,-10.199504852294922,
7103,,,-0.26576173305511475
7163,0.38307997584342957,-10.199504852294922,-0.2681559920310974
7183,0.38547423481941223,-10.199504852294922,-0.2681559920310974
7223,,-10.201898574829102,
7224,0.38547423481941223,,-0.2705502510070801
7263,0.38547423481941223,-10.199504852294922,-0.2705502510070801
7307,0.38547423481941223,-10.199504852294922,-0.2705502510070801
7343,0.38547423481941223,-10.201898574829102,-0.2705502510070801
7384,0.38547423481941223,-10.204293251037598,-0.2705502510070801
7424,0.38307997584342957,-10.204293251037598,-0.2681559920310974
7463,0.3806857466697693,-10.204293251037598,
7465,,,-0.2681559920310974
7504,0.3782914876937866,-10.204293251037598,-0.26576173305511475
7544,0.37589722871780396,-10.206686973571777,-0.2633674740791321
7584,0.3735029697418213,-10.204293251037598,-0.2633674740791321
7625,0.3735029697418213,-10.204293251037598,-0.2633674740791321
7665,0.3735029697418213,-10.204293251037598,-0.2633674740791321
7708,,-10.204293251037598,
7709,0.3735029697418213,,-0.26576173305511475
7744,0.37589722871780396,-10.204293251037598,
7745,,,-0.2681559920310974
7784,,-10.204293251037598,
7785,0.3782914876937866,,-0.2705502510070801
7824,,-10.201898574829102,
7825,0.3782914876937866,,-0.2705502510070801
7865,0.3782914876937866,-10.201898574829102,-0.27294448018074036
7906,0.3806857466697693,-10.199504852294922,
7907,,,-0.275338739156723
7945,0.38307997584342957,-10.199504852294922,-0.2777329981327057
7985,0.38547423481941223,-10.197110176086426,-0.28012722730636597
8025,0.38547423481941223,-10.197110176086426,-0.28012722730636597
8065,0.3878684937953949,-10.194716453552246,-0.28012722730636597
8109,0.3902627229690552,-10.19232177734375,-0.2777329981327057
8146,0.3902627229690552,-10.189927101135254,-0.2777329981327057
8187,0.3878684937953949,-10.187533378601074,-0.2777329981327057
8226,0.38547423481941223,-10.187533378601074,-0.2777329981327057
8266,0.38547423481941223,-10.187533378601074,-0.2777329981327057
8309,0.38307997584342957,-10.187533378601074,-0.275338739156723
8346,,-10.185138702392578,
8347,0.38307997584342957,,-0.2777329981327057
8387,0.3806857466697693,-10.185138702392578,-0.2777329981327057
8427,0.3806857466697693,-10.185138702392578,-0.28012722730636597
8467,0.3806857466697693,-10.185138702392578,-0.28252148628234863
8509,0.3806857466697693,-10.185138702392578,-0.28252148628234863
8547,,-10.187533378601074,
8548,0.3806857466697693,,-0.28012722730636597
8591,0.38307997584342957,-10.187533378601074,-0.28012722730636597
8628,0.38547423481941223,-10.187533378601074,-0.28012722730636597
8668,0.3878684937953949,-10.185138702392578,-0.2849157452583313
8708,0.39265698194503784,-10.187533378601074,-0.2849157452583313
8748,0.3950512409210205,-10.189927101135254,-0.28970423340797424
8791,0.39983972907066345,-10.187533378601074,-0.28970423340797424
8828,,-10.185138702392578,
8829,0.39983972907066345,,-0.2920984923839569
8868,,-10.185138702392578,
8869,0.39983972907066345,,-0.2944927513599396
8909,0.39983972907066345,-10.185138702392578,-0.29688698053359985
8949,0.39983972907066345,-10.182744979858398,-0.3016754984855652
8992,0.39983972907066345,-10.182744979858398,-0.30406972765922546
9029,0.39983972907066345,-10.180350303649902,-0.30406972765922546
9069,0.39983972907066345,-10.177956581115723,-0.30646398663520813
9109,0.39983972907066345,-10.177956581115723,-0.3112524747848511
9149,0.3974454700946808,-10.175561904907227,-0.31364673376083374
9191,0.3950512409210205,-10.175561904907227,-0.31364673376083374
9230,0.39265698194503784,-10.173168182373047,-0.31364673376083374
9270,0.39265698194503784,-10.175561904907227,-0.3160409927368164
9310,0.39265698194503784,-10.175561904907227,-0.3184352219104767
9350,0.39265698194503784,-10.175561904907227,
9351,,,-0.3184352219104767
9391,,-10.173168182373047,
9392,0.3950512409210205,,-0.3184352219104767
9430,,-10.173168182373047,
9431,0.39983972907066345,,-0.32082948088645935
9470,,-10.17077350616455,
9471,0.4046282470226288,,-0.32082948088645935
9510,,-10.168378829956055,
9511,0.40941673517227173,,-0.323223739862442
