relative_time,AccX,AccY,AccZ
5778,-3.0885822772979736,-12.198702812194824,0.031125249341130257
5821,-3.136467456817627,-12.196309089660645,0.009576999582350254
5858,-3.1819581985473633,-12.167577743530273,-0.007182749919593334
5898,-3.210689067840576,-11.39902400970459,
5899,,,-0.033519499003887177
5938,-3.217871904373169,-10.654412269592285,
5939,,,-0.038307998329401016
5978,-3.210689067840576,,
5979,,-9.821212768554688,-0.026336748152971268
6021,-3.186746597290039,,
6022,,-8.906609535217285,-0.009576999582350254
6059,-3.1747753620147705,-8.142844200134277,0.021548248827457428
6099,-3.1747753620147705,-8.07819938659668,0.06703899800777435
6139,-3.186746597290039,-6.8523430824279785,
6140,,,1.022344708442688
6179,-3.213083267211914,-6.804458141326904,1.063046932220459
6222,-3.268151044845581,-6.7733330726623535,2.317633867263794
6259,-4.338380813598633,-7.8627166748046875,2.3631246089935303
6300,-4.359929084777832,,
6301,,-8.655213356018066,2.403826951980591
6340,-4.374294757843018,-8.657608032226562,2.4445290565490723
6380,-4.355140686035156,-8.65042495727539,2.422980785369873
6421,-4.36232328414917,-8.72464656829834,2.3559420108795166
6460,-4.391054153442383,-9.988810539245605,1.2737408876419067
6500,-4.398237228393555,-9.991205215454102,1.2234617471694946
6541,-4.374294757843018,-9.98641586303711,0.41899374127388
6581,-4.357534885406494,-9.976839065551758,0.3902627229690552
6621,-4.3192267417907715,-9.943320274353027,0.3639259934425354
6661,-3.6177115440368652,-9.893040657043457,
6704,-3.6129231452941895,-9.148428916931152,
6705,,,0.29688698053359985
6741,-3.603346109390259,-9.146034240722656,-0.4118109941482544
6781,-3.593769073486328,-9.169977188110352,-0.40702247619628906
6822,-3.5817978382110596,-9.21307373046875,-0.3950512409210205
6862,-3.5794036388397217,-10.10852336883545,-0.371108740568161
6904,-3.600951910018921,-10.168378829956055,-0.33519497513771057
6941,-3.6344714164733887,-11.370292663574219,
6943,,,0.3806857466697693
6982,-3.6416540145874023,-11.418177604675293,0.4142052233219147
7022,-3.6081345081329346,-12.160395622253418,0.4142052233219147
7062,-3.574615001678467,-12.165184020996094,0.3806857466697693
7104,-3.5506725311279297,-12.160395622253418,0.32801222801208496
7142,-3.574615001678467,-12.153212547302246,-0.3639259934425354
7183,-3.577009439468384,-12.112510681152344,-0.371108740568161
7222,-3.5530667304992676,-11.1404447555542,
7224,,,-0.3902627229690552
7263,-3.5267300605773926,-10.324005126953125,-0.38547423481941223
7305,-3.493210554122925,-9.3495454788208,-0.36153173446655273
7343,-3.457296848297119,-8.4133939743042,-0.32801222801208496
7384,-3.428565740585327,-7.522733211517334,0.4261764883995056
7423,-3.430960178375244,-7.450905799865723,0.45490747690200806
7463,-3.4477198123931885,,
7464,,-6.251386642456055,0.4812442362308502
7505,-3.438142776489258,,
7506,,-7.295279502868652,0.4836384654045105
7544,-3.4764509201049805,-8.209882736206055,0.5291292071342468
7585,-3.4788451194763184,-8.23621940612793,0.550677478313446
7624,-3.5003933906555176,,
7625,,-9.100543975830078,0.543494701385498
7664,-3.543489933013916,-9.830790519714355,0.5243407487869263
7705,-3.577009439468384,-9.842761039733887,0.4932154715061188
7744,-3.5841920375823975,-9.826001167297363,
7745,,,-0.23942498862743378
7788,-3.598557710647583,-9.804452896118164,-0.25857898592948914
7824,-3.598557710647583,,
7825,,-9.768539428710938,-0.2609732449054718
7865,-3.569826602935791,-9.071812629699707,-0.26576173305511475
7905,-3.5530667304992676,-9.067024230957031,-0.2705502510070801
7945,-3.545884132385254,-9.067024230957031,-0.28012722730636597
7987,-3.543489933013916,-9.08617877960205,-0.28970423340797424
8025,-3.548278331756592,-9.131669044494629,-0.2849157452583313
8065,-3.569826602935791,,
8066,,-10.228235244750977,
8067,,,-0.2681559920310974
8105,-3.600951910018921,-10.292880058288574,
8106,,,-0.24181923270225525
8146,-3.620105743408203,-11.53549575805664,-0.20829974114894867
8188,-3.6081345081329346,-11.583380699157715,-0.17238599061965942
8226,-3.5506725311279297,-11.624083518981934,-0.14604924619197845
8266,-2.782118320465088,-11.662391662597656,-0.14126074314117432
8306,-2.801272392272949,-11.686333656311035,-0.1580204963684082
8347,-2.8132436275482178,-11.68154525756836,-0.16999174654483795
8386,-2.830003261566162,-11.631265640258789,-0.18435724079608917
8427,-2.832397699356079,-10.584979057312012,-0.1819629967212677
8467,-2.8228206634521484,-9.778116226196289,-0.16999174654483795
8507,-2.827609062194824,-8.95210075378418,-0.14604924619197845
8547,-2.8419747352600098,-8.205094337463379,-0.1029527485370636
8589,-2.856340169906616,-8.140449523925781,0.6799669861793518
8627,-2.889859676361084,-7.055854320526123,
8629,,,0.7206692099571228
8673,-2.9353504180908203,-7.012757778167725,1.5035889148712158
8707,-4.2665534019470215,-6.98642110824585,
8708,,,1.5610508918762207
8749,-4.331198215484619,-7.738215446472168,2.458894729614258
8788,-4.367111682891846,-7.788495063781738,2.4660773277282715
8827,-4.3719000816345215,,
8828,,-7.8100433349609375,2.430163621902466
8871,-4.412602424621582,-8.877878189086914,1.6185129880905151
8908,-5.207493305206299,-8.947311401367188,1.5682337284088135
8948,-5.200310707092285,-9.770934104919434,0.7781311869621277
8989,-5.1667914390563965,-9.790087699890137,0.7470059394836426
9029,-5.123694896697998,-9.811635971069336,0.7039094567298889
9073,-4.278524398803711,-9.811635971069336,-0.0023942498955875635
9108,-4.237822532653809,,
9109,,-9.790087699890137,-0.016759749501943588
9149,-3.521941661834717,-9.75417423248291,-0.055067747831344604
9189,-3.517153024673462,-9.708683013916016,
9191,,,-0.08619299530982971
9229,-3.5099704265594482,-9.00716781616211,-0.11971249431371689
9271,-3.5003933906555176,-9.021533966064453,-0.14844349026679993
9309,-3.4692680835723877,-9.043082237243652,-0.17238599061965942
9350,-3.4189889430999756,-9.076601028442383,-0.1819629967212677
9390,-3.409411907196045,-10.197110176086426,-0.20111699402332306
9430,-3.402229070663452,-10.261754989624023,
9431,,,-0.20351123809814453
9472,-3.3950462341308594,-11.317619323730469,-0.18675148487091064
9510,-3.3687095642089844,-11.34874439239502,-0.1747802495956421
9554,-3.330401659011841,-11.360715866088867,-0.1819629967212677
9590,-2.50917387008667,-11.372687339782715,-0.16999174654483795
9631,-2.475654363632202,,
9632,,-11.372687339782715,-0.1819629967212677
9671,-2.427769422531128,,
9672,,-11.322407722473145,-0.21069398522377014
9711,-2.4181923866271973,-10.414986610412598,-0.22505949437618256
9754,-2.4086153507232666,,
9755,,-10.374284744262695,-0.24181923270225525
9791,-2.401432752609253,-9.519537925720215,-0.24900199472904205
9831,-2.399038314819336,-9.476441383361816,-0.23224224150180817
9872,-2.4110095500946045,-9.428556442260742,-0.21548248827457428
9911,-2.4349522590637207,-8.564231872558594,-0.18675148487091064
9954,-2.4732601642608643,-8.54747200012207,-0.14844349026679993
9991,-3.1795637607574463,,
9992,,-8.509163856506348,0.5674372315406799
10032,-3.191534996032715,-7.659205436706543,0.6129279732704163
10072,-3.2322373390197754,-7.625685691833496,0.6560244560241699
10113,-4.0989556312561035,-7.62089729309082,1.7525908946990967
10155,-4.118109703063965,-8.38945198059082,1.788504719734192
10193,-4.1300811767578125,-8.449307441711426,1.7645621299743652
10232,-4.067830562591553,,
10233,,-8.480433464050293,1.7142828702926636
10273,-2.801272392272949,-9.42137336730957,0.46448448300361633
10313,-2.8132436275482178,-9.445316314697266,0.39983972907066345
10353,-2.8419747352600098,,
10354,,-9.47165298461914,-0.4501189887523651
10393,-2.8515515327453613,-9.49320125579834,-0.47166723012924194
10433,-2.8515515327453613,,
10434,,-9.512354850769043,-0.48842698335647583
10474,-2.8539459705352783,-9.521931648254395,-0.5075809955596924
10513,-2.8467631340026855,,
10514,,-9.52672004699707,-0.5315234661102295
10554,-2.834791898727417,-9.533903121948242,-0.5530717372894287
10595,-2.827609062194824,-9.538691520690918,-0.5770142078399658
10634,-2.8132436275482178,-9.541086196899414,-0.6201107501983643
10675,-2.808455228805542,-9.54826831817627,-0.6512359976768494
10715,-2.827609062194824,-9.557845115661621,-0.687149703502655
10755,-2.856340169906616,-9.57699966430664,-0.7182749509811401
10794,-2.8802826404571533,,
10795,,-9.608124732971191,-0.7302462458610535
10839,-2.9233791828155518,-10.508362770080566,-0.7374289631843567
10875,-3.6655964851379395,-10.563430786132812,-0.7063037157058716
10915,-2.8970422744750977,-11.446908950805664,-0.6895439624786377
10955,-2.8252148628234863,,
10956,,-11.509159088134766,-0.6967267394065857
10996,-1.9369481801986694,-12.452493667602539,-0.6656014919281006
11038,-1.972861886024475,-12.450098991394043,-0.639264702796936
11075,-1.989621639251709,-12.392637252807617,-0.6344762444496155
11116,-1.9991986751556396,-11.085376739501953,-0.6296877264976501
11155,-1.9944101572036743,,
11156,,-10.314428329467773,
11157,,,-0.6105337142944336
11196,-1.963284969329834,-9.54826831817627,-0.5889855027198792
11238,-1.9513136148452759,-9.483623504638672,-0.550677478313446
11276,-1.9848331212997437,-8.458885192871094,0.3974454700946808
11316,-2.7701470851898193,-8.427759170532227,0.4285707175731659
11356,-2.837186098098755,-8.408605575561523,1.1899422407150269
11396,-3.816434383392334,-8.406211853027344,1.2090961933135986
11436,-3.8547422885894775,-9.955290794372559,
11437,,,1.9824389219284058
11478,-3.837982654571533,-9.988810539245605,2.037506580352783
11516,-3.002389430999756,,
11517,,-9.998387336730957,1.9800447225570679
11557,-3.0095720291137695,-10.0343017578125,0.9457287192344666
11597,-3.052668571472168,-10.060638427734375,0.8954494595527649
11639,-3.047880172729492,-10.070215225219727,0.1580204963684082
11677,-3.0359089374542236,-10.077397346496582,0.13886649906635284
11718,-3.028726100921631,-10.06542682647705,0.11731824278831482
11757,-3.0335144996643066,-10.060638427734375,
11758,,,0.08619299530982971
11798,-3.0406973361968994,-10.058243751525879,0.057461999356746674
11839,-3.05027437210083,-10.041483879089355,0.028730999678373337
11878,-3.05027437210083,-10.027118682861328,0.0023942498955875635
11921,-3.0454859733581543,-10.022330284118652,-0.023942498490214348
11958,-3.0406973361968994,-10.019935607910156,-0.055067747831344604
11998,-3.0383031368255615,-10.041483879089355,
12000,,,-0.09337574243545532
12039,-3.052668571472168,-10.853135108947754,-0.12210674583911896
12078,-3.0861880779266357,-10.924962043762207,-0.13647224009037018
12121,-3.1197075843811035,-12.107721328735352,-0.12210674583911896
12158,-3.1532270908355713,-12.134057998657227,
12159,,,-0.11252974718809128
12199,-3.1771695613861084,-12.14842414855957,-0.10534699261188507
12240,-3.1675925254821777,-12.162789344787598,-0.09337574243545532
12279,-3.1173133850097656,-12.186732292175293,-0.10055849701166153
12320,-3.110130548477173,-12.184337615966797,-0.13886649906635284
12360,-3.136467456817627,-12.165184020996094,-0.16280899941921234
12400,-3.155621290206909,-12.11729907989502,-0.17956873774528503
12439,-3.16519832611084,-11.04467487335205,
12440,,,-0.18435724079608917
12480,-3.162804126739502,-10.2665433883667,-0.1747802495956421
12522,-3.1532270908355713,-9.292083740234375,
12523,,,-0.14126074314117432
12560,-3.1460442543029785,-8.355932235717773,-0.09576999396085739
12600,-3.1436500549316406,-7.551464080810547,0.6536301970481873
12641,-3.158015727996826,-7.482030868530273,0.687149703502655
12681,-3.189140796661377,,
12682,,-6.2825117111206055,1.4030303955078125
12722,-3.926569938659668,-6.248992443084717,1.4269729852676392
12761,-3.9936087131500244,-7.2354230880737305,1.4748579263687134
12801,-5.188339710235596,-8.02552604675293,
12802,,,1.4628866910934448
12842,-5.157214164733887,-8.00397777557373,1.4389442205429077
12882,-5.152425765991211,-8.05665111541748,1.3862706422805786
