relative_time,AccX,AccY,AccZ
4891,-8.485221862792969,-2.1715846061706543,
4893,,,5.22664737701416
4931,-8.480433464050293,-2.176373243331909,5.238618850708008
4972,-8.475645065307617,-2.183555841445923,5.248195648193359
5012,-8.470855712890625,-2.1859500408172607,5.257772922515869
5051,-8.473250389099121,,
5052,,-2.1859500408172607,5.264955520629883
5092,-8.473250389099121,-2.1859500408172607,5.269743919372559
5132,-8.478038787841797,-2.1907386779785156,5.2721381187438965
5173,-8.482827186584473,-2.1907386779785156,5.2769269943237305
5213,-8.480433464050293,,
5214,,-2.1907386779785156,5.279321193695068
5253,-8.470855712890625,-2.1931328773498535,5.279321193695068
5296,-8.456490516662598,-2.1859500408172607,
5297,,,5.2769269943237305
5334,-8.449307441711426,-2.1859500408172607,5.2769269943237305
5374,-8.451702117919922,-2.181161642074585,5.286503791809082
5415,-8.456490516662598,-2.178767442703247,5.291292190551758
5455,-8.458885192871094,-2.176373243331909,5.296080589294434
5497,-8.461278915405273,-2.176373243331909,5.2984747886657715
5535,-8.456490516662598,-2.178767442703247,
5536,,,5.296080589294434
5576,-8.458885192871094,-2.183555841445923,5.286503791809082
5615,-8.46367359161377,,
5616,,-2.181161642074585,5.279321193695068
5656,-8.46606731414795,-2.1859500408172607,
5657,,,5.2721381187438965
5697,-8.473250389099121,-2.1859500408172607,5.2721381187438965
5737,-8.482827186584473,,
5738,,-2.1931328773498535,
5739,,,5.2721381187438965
5781,-8.485221862792969,-2.1931328773498535,5.2721381187438965
5817,-8.485221862792969,-2.1979215145111084,5.274532318115234
5858,-8.482827186584473,-2.1979215145111084,5.2721381187438965
5897,-8.478038787841797,-2.1979215145111084,5.2721381187438965
5937,-8.473250389099121,,
5938,,-2.1955270767211914,5.2721381187438965
5981,-8.468461990356445,-2.1883444786071777,5.2721381187438965
6018,-8.468461990356445,-2.183555841445923,5.269743919372559
6059,-8.468461990356445,-2.178767442703247,5.2721381187438965
6099,-8.46606731414795,-2.181161642074585,5.274532318115234
6139,-8.46606731414795,-2.1883444786071777,5.269743919372559
